,hotel_star,hotel_address,reviews_count,quality
390,4,128ruelabotie8tharr75008parisfrance,"1,494 reviews",Very Good 
391,4,ruedartois8tharr75008parisfrance,2 reviews,Good 
392,4,37ruefranois1er8tharr75008parisfrance,928 reviews,Very Good 
393,4,8avenuerapp7tharr75007parisfrance,864 reviews,Excellent 
394,4,2bdgaribaldi15tharr75015parisfrance,"1,311 reviews",Very Good 
395,4,17courduminervois12tharr75012parisfrance,"1,194 reviews",Good 
396,4,23ruedamrmont18tharr75018parisfrance,859 reviews,Very Good 
397,4,ruedelaprocession15tharr75015parisfrance,2 reviews,Disappointing 
398,4,54ruepierrecharron8tharr75008parisfrance,803 reviews,Very Good 
399,4,70avenuedefrance13tharr75013parisfrance,"1,047 reviews",Good 
400,4,15terruelamblardie12tharr75012parisfrance,"1,324 reviews",Very Good 
401,4,1ruedelibourne12tharr75012parisfrance,"1,389 reviews",Very Good 
402,4,99bisruederome17tharr75017parisfrance,695 reviews,Very Good 
403,4,177boulevardhaussmann8tharr75008parisfrance,"1,295 reviews",Good 
404,4,5ruedeberri8tharr75008parisfrance,"1,321 reviews",Good 
405,4,10ruegagergabillot15tharr75015parisfrance,441 reviews,Very Good 
406,4,43ruewashington8tharr75008parisfrance,667 reviews,Good 
407,4,140boulevarddegrenelle15tharr75015parisfrance,"1,871 reviews",Excellent 
408,4,7ruedugnraldelarminat15tharr75015parisfrance,"1,056 reviews",Very Good 
409,4,15ruedupleix15tharr75015parisfrance,796 reviews,Excellent 
410,4,78rueblomet15tharr75015parisfrance,"1,849 reviews",Excellent 
411,4,177ruedufaubourgsainthonor8tharr75008parisfrance,609 reviews,Excellent 
412,4,22avenuedevilliers17tharr75017parisfrance,702 reviews,Very Good 
413,4,257ruedevaugirard15tharr75015parisfrance,993 reviews,Good 
414,4,132boulevarddegrenelle15tharr75015parisfrance,"1,449 reviews",Very Good 
415,4,5ruechateaubriand8tharr75008parisfrance,"1,067 reviews",Excellent 
416,4,6ruechateaubriand8tharr75008parisfrance,247 reviews,Good 
417,4,10ruechateaubriand8tharr75008parisfrance,749 reviews,Very Good 
418,4,89ruefondary15tharr75015parisfrance,302 reviews,Excellent 
419,4,214ruedufaubourgsainthonor8tharr75008parisfrance,"1,065 reviews",Very Good 
420,4,7ruemagellan8tharr75008parisfrance,524 reviews,Very Good 
421,4,218220ruedufaubourgsthonor8tharr75008parisfrance,"1,408 reviews",Good 
422,4,41avenuemarceau16tharr75016parisfrance,818 reviews,Very Good 
423,4,12ruechristophecolomb8tharr75008parisfrance,"1,712 reviews",Very Good 
424,4,5ruejeangiraudoux16tharr75016parisfrance,3 reviews,Exceptional 
425,4,49avenuemarceau16tharr75016parisfrance,"1,237 reviews",Very Good 
426,4,65ruebruneseau13tharr75013parisfrance,17 reviews,Excellent 
427,4,27ruedetocqueville17tharr75017parisfrance,238 reviews,Excellent 
428,4,102bddegrenelle15tharr75015parisfrance,"2,351 reviews",Excellent 
429,4,30ruedebassano16tharr75016parisfrance,496 reviews,Very Good 
430,4,24ruebassano16tharr75016parisfrance,215 reviews,Very Good 
431,4,185boulevardbrune14tharr75014parisfrance,"1,141 reviews",Very Good 
432,4,8avenuecharlesfloquet7tharr75007parisfrance,"1,070 reviews",Wonderful 
433,4,15ruedebassano16tharr75016parisfrance,432 reviews,Very Good 
434,4,33avenuedudocteurarnoldnetter12tharr75012parisfrance,"1,149 reviews",Good 
435,4,52ruegalile8tharr75008parisfrance,"1,202 reviews",Excellent 
437,4,110rueblomet15tharr75015parisfrance,"1,083 reviews",Excellent 
438,4,14ruedudocteurheulin17tharr75017parisfrance,552 reviews,Very Good 
439,4,35ruemademoiselle15tharr75015parisfrance,452 reviews,Very Good 
440,4,18avenuedesuffrenentreau22ruejeanrey15tharr75015parisfrance,"4,327 reviews",Very Good 
441,4,20ruejeanrey15tharr75015parisfrance,"2,931 reviews",Good 
442,4,167ruederome17tharr75017parisfrance,384 reviews,Pleasant 
443,4,165ruederome17tharr75017parisfrance,792 reviews,Very Good 
444,4,64boulevarddegrenelle15tharr75015parisfrance,"1,011 reviews",Very Good 
445,4,15ruemademoiselle15tharr75015parisfrance,"1,311 reviews",Excellent 
446,4,61ruedelavoute12tharr75012parisfrance,"1,058 reviews",Good 
447,4,176ruecardinet17tharr75017parisfrance,862 reviews,Excellent 
448,4,15boulevardromainrolland14tharr75014parisfrance,"3,180 reviews",Very Good 
449,4,3ruebrey17tharr75017parisfrance,286 reviews,Good 
450,4,349ruedebelleville19tharr75019parisfrance,"1,271 reviews",Excellent 
451,4,28boulevarddindochine19tharr75019parisfrance,"1,035 reviews",Good 
452,4,10ruetroyon17tharr75017parisfrance,449 reviews,Excellent 
453,4,34rueviala15tharr75015parisfrance,"1,204 reviews",Excellent 
454,4,14ruebrey17tharr75017parisfrance,975 reviews,Excellent 
455,4,22avenueduprofesseurlemierre20tharr75020parisfrance,"3,166 reviews",Good 
456,4,4boulevardbrune14tharr75014parisfrance,"2,170 reviews",Very Good 
457,4,51ruelauriston16tharr75116parisfrance,19 reviews,Fair 
458,4,7ruerennequin17tharr75017parisfrance,"1,151 reviews",Good 
459,4,1avenuecarnot17tharr75017parisfrance,707 reviews,Excellent 
460,4,128avenuedewagram17tharr75017parisfrance,75 reviews,Good 
461,4,10avenuecarnot17tharr75017parisfrance,831 reviews,Good 
462,4,6ruedugenerallanrezac17tharr75017parisfrance,308 reviews,Very Good 
463,4,216avenuejeanjaures19tharr75019parisfrance,"1,857 reviews",Good 
464,4,12ruesaintdidier16tharr75016parisfrance,799 reviews,Very Good 
465,4,19ruecopernic16tharr75016parisfrance,611 reviews,Very Good 
466,4,27avenuedesternes17tharr75017parisfrance,188 reviews,Good 
467,4,9placeboulnois17tharr75017parisfrance,517 reviews,Very Good 
468,4,118ruedetocqueville17tharr75017parisfrance,812 reviews,Very Good 
469,4,35ruebenjaminfranklin16tharr75016parisfrance,787 reviews,Very Good 
472,4,25ruetheodoredebanville17tharr75017parisfrance,762 reviews,Excellent 
473,4,28ruedelarcdetriomphe17tharr75017parisfrance,633 reviews,Excellent 
474,4,45ruedesacacias17tharr75017parisfrance,979 reviews,Excellent 
475,4,21avenuedelagrandearme16tharr75016parisfrance,"2,368 reviews",Very Good 
476,4,14rueduthtre15tharr75015parisfrance,"1,625 reviews",Good 
477,4,6ruesaintlambert15tharr75015parisfrance,241 reviews,Good 
478,4,5ruedelangeac15tharr75015parisfrance,827 reviews,Wonderful 
479,4,27avenuecarnot17tharr75017parisfrance,747 reviews,Excellent 
480,4,102avenuedevilliers17tharr75017parisfrance,"1,317 reviews",Excellent 
481,4,13ruedargentine16tharr75116parisfrance,"1,234 reviews",Very Good 
482,4,16avenuedeylau16tharr75116parisfrance,233 reviews,Very Good 
483,4,6ruedelatour16tharr75016parisfrance,703 reviews,Very Good 
484,4,5557avenueraymondpoincare16tharr75016parisfrance,85 reviews,Very Good 
485,4,36ruepierredemours17tharr75017parisfrance,924 reviews,Very Good 
486,4,32avenuedelaportedemontmartre18tharr75018parisfrance,"2,653 reviews",Good 
487,4,55avenuedesternes17tharr75017parisfrance,467 reviews,Very Good 
488,4,3rueverniquet17tharr75017parisfrance,510 reviews,Very Good 
490,4,61quaidegrenelle15tharr75015parisfrance,"4,442 reviews",Good 
491,4,213ruedelacroixnivert15tharr75015parisfrance,530 reviews,Good 
494,4,28avcorentincariou19tharr75019parisfrance,"5,141 reviews",Very Good 
495,4,32ruegreuze16tharr75016parisfrance,573 reviews,Very Good 
496,4,30rueduret16tharr75016parisfrance,269 reviews,Very Good 
498,4,3ruepergolese16tharr75116parisfrance,610 reviews,Good 
499,4,36ruesaintferdinand17tharr75017parisfrance,"1,358 reviews",Good 
500,4,4avdelaportedelaplaine15tharr75015parisfrance,"3,632 reviews",Very Good 
501,4,5bisruemassenet16tharr75016parisfrance,496 reviews,Very Good 
502,4,166boulevardberthier17tharr75017parisfrance,804 reviews,Very Good 
503,4,10bisruedudbarcadre17tharr75017parisfrance,479 reviews,Excellent 
504,4,7villaberthier17tharr75017parisfrance,"1,214 reviews",Very Good 
505,4,34avenueportedasnires17tharr75017parisfrance,"1,358 reviews",Good 
506,4,69boulevardvictor15tharr75015parisfrance,"1,266 reviews",Very Good 
507,4,1villathoreton15tharr75015parisfrance,891 reviews,Wonderful 
508,4,40ruedelaconvention15tharr75015parisfrance,42 reviews,Wonderful 
509,4,143avenuedemalakoff16tharr75016parisfrance,713 reviews,Very Good 
510,4,155avenuemalakoff16tharr75116parisfrance,330 reviews,Very Good 
511,4,ruedelatour16tharr75116parisfrance,2 reviews,Poor 
512,4,5ruebelidor17tharr75017parisfrance,960 reviews,Excellent 
513,4,10avenueemilezola15tharr75015parisfrance,277 reviews,Good 
514,4,35boulevardvictor15tharr75015parisfrance,1 review,Wonderful 
515,4,81boulevardgouvionsaintcyr17tharr75017parisfrance,"1,008 reviews",Good 
516,4,97avenuedesternes17tharr75017parisfrance,742 reviews,Very Good 
517,4,3638ruedumoulin92170parisfrance,"1,322 reviews",Very Good 
518,4,10ruemarbeau16tharr75016parisfrance,875 reviews,Very Good 
519,4,3placedugnralkoenig17tharr75017parisfrance,"3,431 reviews",Very Good 
520,4,810ruefliciendavid16tharr75016parisfrance,"1,545 reviews",Very Good 
521,4,21ruefliciendavid16tharr75016parisfrance,870 reviews,Good 
522,4,52rueoradoursurglane15tharr75015parisfrance,"1,196 reviews",Good 
523,4,6ruegustavecharpentier17tharr75017parisfrance,603 reviews,Very Good 
525,4,2rueducolonelpierreavia15tharr75015parisfrance,893 reviews,Very Good 
526,4,36ruegeorgesand16tharr75016parisfrance,302 reviews,Very Good 
527,4,11ruemolitor16tharr75016parisfrance,367 reviews,Very Good 
528,5,2ruedesguillemites4tharr75004parisfrance,251 reviews,Wonderful 
529,5,2325ruedepontneuf1starr75001parisfrance,861 reviews,Excellent 
530,5,8quaidulouvre1starr75001parisfrance,146 reviews,Exceptional 
531,5,7ruedubourglabb3rdarr75003parisfrance,370 reviews,Excellent 
532,5,116ruedutemple3rdarr75003parisfrance,383 reviews,Excellent 
533,5,3ruechristine6tharr75006parisfrance,162 reviews,Wonderful 
534,5,33ruedauphine6tharr75006parisfrance,737 reviews,Wonderful 
535,5,19placedesvosges4tharr75004parisfrance,182 reviews,Wonderful 
536,5,28placedesvosges3rdarr75003parisfrance,536 reviews,Excellent 
537,5,48ruedulouvre1starr75001parisfrance,252 reviews,Excellent 
538,5,10rueagrippadaubigne4tharr75004parisfrance,36 reviews,Wonderful 
539,5,13ruedesbeauxarts6tharr75006parisfrance,339 reviews,Excellent 
540,5,4ruedevalois1starr75001parisfrance,407 reviews,Excellent 
541,5,22ruesaintsulpice6tharr75006parisfrance,123 reviews,Very Good 
542,5,placeandrmalraux1starr75001parisfrance,932 reviews,Excellent 
543,5,711ruesaintbenoit6tharr75006parisfrance,350 reviews,Very Good 
544,5,8ruederichelieu1starr75001parisfrance,752 reviews,Very Good 
545,5,8ruebrguet11tharr75011parisfrance,937 reviews,Excellent 
546,5,40ruereneboulanger10tharr75010parisfrance,252 reviews,Very Good 
547,5,3rueduprauxclercs7tharr75007parisfrance,183 reviews,Wonderful 
548,5,16avenuedelopera1starr75001parisfrance,516 reviews,Wonderful 
549,5,2placedespyramides1starr75001parisfrance,671 reviews,Excellent 
550,5,28ruesaintroch1starr75001parisfrance,292 reviews,Excellent 
551,5,3ruedemontalembert7tharr75007parisfrance,100 reviews,Excellent 
552,5,5ruedemontalembert7tharr75007parisfrance,437 reviews,Very Good 
553,5,55ruesaintroch1starr75001parisfrance,136 reviews,Wonderful 
554,5,79rueduconservatoire9tharr75009parisfrance,365 reviews,Very Good 
555,5,45boulevardraspail6tharr75006parisfrance,319 reviews,Wonderful 
556,5,4ruedumontthabor1starr75001parisfrance,188 reviews,Good 
558,5,5ruedelapaix2ndarr75002parisfrance,136 reviews,Wonderful 
559,5,7rueduhelder9tharr75009parisfrance,295 reviews,Excellent 
560,5,251ruesainthonor1starr75001parisfrance,152 reviews,Excellent 
561,5,19ruesaulnier9tharr75009parisfrance,493 reviews,Very Good 
562,5,2529boulevarddescapucines2ndarr75009parisfrance,465 reviews,Very Good 
563,5,2ruescribe9tharr75009parisfrance,"1,570 reviews",Very Good 
564,5,33ruecambon1starr75001parisfrance,508 reviews,Very Good 
565,5,1ruescribe9tharr75009parisfrance,509 reviews,Very Good 
566,5,82ruedelille7tharr75007parisfrance,114 reviews,Wonderful 
567,5,68rueduphot1starr75001parisfrance,638 reviews,Wonderful 
568,5,2224ruefaidherbe11tharr75011parisfrance,398 reviews,Very Good 
569,5,10placedelaconcorde8tharr75008parisfrance,181 reviews,Wonderful 
570,5,15rueboissydanglas8tharr75008parisfrance,538 reviews,Very Good 
571,5,4boulevardmalesherbes8tharr75008parisfrance,695 reviews,Wonderful 
572,5,20ruedelarcade8tharr75008parisfrance,"1,336 reviews",Very Good 
573,5,8ruedanjou8tharr75008parisfrance,131 reviews,Good 
574,5,9ruedaguesseau8tharr75008parisfrance,785 reviews,Excellent 
575,5,24boulevardmalesherbes8tharr75008parisfrance,343 reviews,Very Good 
576,5,4ruedelappinire8tharr75008parisfrance,"1,066 reviews",Very Good 
577,5,19boulevarddelatourmaubourg7tharr75007parisfrance,390 reviews,Wonderful 
578,5,18rueducirque8tharr75008parisfrance,129 reviews,Wonderful 
579,5,42avenuegabriel8tharr75008parisfrance,108 reviews,Exceptional 
580,5,112ruedufaubourgsainthonor8tharr75008parisfrance,131 reviews,Wonderful 
581,5,5ruelouiscodet7tharr75007parisfrance,312 reviews,Excellent 
582,5,99boulevardhaussmann8tharr75008parisfrance,233 reviews,Excellent 
583,5,8ruejeangoujon8tharr75008parisfrance,254 reviews,Good 
584,5,12ruejeangoujon8tharr75008parisfrance,364 reviews,Wonderful 
585,5,1ruelepic18tharr75018parisfrance,63 reviews,Exceptional 
586,5,1ruebayard8tharr75008parisfrance,777 reviews,Excellent 
588,5,1012ruecognacqjay7tharr75007parisfrance,314 reviews,Very Good 
589,5,12ruedemarignan8tharr75008parisfrance,462 reviews,Excellent 
590,5,33ruejeangoujon8tharr75008parisfrance,132 reviews,Exceptional 
591,5,35ruejeangoujon8tharr75008parisfrance,205 reviews,Excellent 
592,5,25avenuemontaigne8tharr75008parisfrance,318 reviews,Wonderful 
593,5,6avenuemontaigne8tharr75008parisfrance,233 reviews,Good 
594,5,7ruebeudant17tharr75017parisfrance,468 reviews,Wonderful 
595,5,74avenuedeschampselyses8tharr75008parisfrance,"1,284 reviews",Good 
596,5,18rueclmentmarot8tharr75008parisfrance,791 reviews,Wonderful 
597,5,70avenuedeschampselysees8tharr75008parisfrance,290 reviews,Good 
598,5,52ruefrancois1er8tharr75008parisfrance,426 reviews,Wonderful 
599,5,9ruemarbeuf8tharr75008parisfrance,60 reviews,Exceptional 
600,5,1822ruedeberri8tharr75008parisfrance,84 reviews,Very Good 
601,5,35ruedeberri8tharr75008parisfrance,403 reviews,Wonderful 
602,5,30avenuegeorgesv8tharr75008parisfrance,84 reviews,Exceptional 
603,5,7ruedeberri8tharr75008parisfrance,544 reviews,Excellent 
604,5,31avenuegeorgev8tharr75008parisfrance,324 reviews,Wonderful 
605,5,41avenuepierre1erdeserbie8tharr75008parisfrance,267 reviews,Very Good 
606,5,33avenuegeorgev8tharr75008parisfrance,87 reviews,Excellent 
607,5,5157ruedecourcelles8tharr75008parisfrance,879 reviews,Good 
608,5,17ruewashington8tharr75008parisfrance,711 reviews,Excellent 
610,5,4446ruedebassano8tharr75008parisfrance,872 reviews,Very Good 
611,5,6ruebalzac8tharr75008parisfrance,933 reviews,Good 
612,5,14ruebeaujon8tharr75008parisfrance,519 reviews,Very Good 
613,5,64avenuemarceau8tharr75008parisfrance,151 reviews,Good 
614,5,25ruevernet8tharr75008parisfrance,227 reviews,Excellent 
615,5,37avenuehoche8tharr75008parisfrance,63 reviews,Excellent 
616,5,10avenuedina16tharr75016parisfrance,286 reviews,Wonderful 
617,5,78bisavenuemarceau8tharr75008parisfrance,569 reviews,Pleasant 
618,5,40avenuedefriedland8tharr75008parisfrance,299 reviews,Very Good 
619,5,30ruelaprouse16tharr75116parisfrance,88 reviews,Very Good 
620,5,30ruelaprouse16tharr75016parisfrance,658 reviews,Very Good 
621,5,17avenueklber16tharr75016parisfrance,525 reviews,Very Good 
622,5,19avenuekleber16tharr75116parisfrance,99 reviews,Wonderful 
623,5,39avenuedewagram17tharr75017parisfrance,300 reviews,Very Good 
624,5,3avenuemacmahon17tharr75017parisfrance,285 reviews,Very Good 
625,5,88bisavenueklber16tharr75016parisfrance,331 reviews,Very Good 
626,5,83avenueklber16tharr75016parisfrance,"1,226 reviews",Good 
627,5,117ruelauriston16tharr75116parisfrance,47 reviews,Good 
628,5,10placedemexico16tharr75016parisfrance,56 reviews,Good 
629,5,3ruedeboulainvilliers16tharr75016parisfrance,559 reviews,Very Good 
630,5,5placeduchancelieradenauer16tharr75016parisfrance,89 reviews,Wonderful 
631,5,17ruejeanrichepin16tharr75116parisfrance,432 reviews,Wonderful 
632,5,13ruenungesseretcoli16tharr75016parisfrance,852 reviews,Very Good 
