,hotel_star,hotel_address,reviews_count,quality
124,4,landstraerhauptstrae15503landstrae1030viennaaustria,"3,935 reviews",Very Good 
125,4,kaiserstrae2407neubau1070viennaaustria,"4,470 reviews",Very Good 
126,4,mariahilferstrae122eckekaiserstrae1307neubau1070viennaaustria,"2,977 reviews",Very Good 
127,4,neubaugrtel343607neubau1070viennaaustria,"3,803 reviews",Very Good 
128,4,sonnwendgasse810favoriten1100viennaaustria,"8,530 reviews",Very Good 
129,4,vorgartenstrae21702leopoldstadt1020viennaaustria,763 reviews,Wonderful 
130,4,viriotgasse509alsergrund1090viennaaustria,"1,280 reviews",Good 
131,4,ottakringerstrae343617hernals1170viennaaustria,"2,743 reviews",Good 
132,4,wurzbachgasse1715rudolfsheimfnfhaus1150viennaaustria,"4,896 reviews",Very Good 
133,4,karlpopperstrae2210favoriten1100viennaaustria,"2,442 reviews",Excellent 
134,4,sonnwendgasse1510favoriten1100viennaaustria,647 reviews,Very Good 
135,4,felberstrae415rudolfsheimfnfhaus1150viennaaustria,"1,295 reviews",Good 
136,4,matrosengasse6806mariahilf1060viennaaustria,"9,320 reviews",Very Good 
137,4,trabrennstrae402leopoldstadt1020viennaaustria,"2,244 reviews",Very Good 
138,4,wehlistrasse15302leopoldstadt1020viennaaustria,363 reviews,Good 
139,4,33mariahilfergrtel15rudolfsheimfnfhaus1150viennaaustria,"1,886 reviews",Excellent 
140,4,gumpendorferstrae12606mariahilf1060viennaaustria,"1,324 reviews",Excellent 
141,4,wallgasse2306mariahilf1060viennaaustria,"2,763 reviews",Very Good 
142,4,baumgasse8303landstrae1030viennaaustria,"1,377 reviews",Very Good 
143,4,margaretengrtel14205margareten1050viennaaustria,"3,078 reviews",Very Good 
144,4,gudrunstrae18410favoriten1100viennaaustria,"3,568 reviews",Very Good 
145,4,rennweg99rinnboeckstrasse103landstrae1030viennaaustria,"3,807 reviews",Excellent 
146,4,mariahilferstrasse15615815rudolfsheimfnfhaus1150viennaaustria,"5,710 reviews",Wonderful 
147,4,handelskai26902leopoldstadt1020viennaaustria,"4,993 reviews",Very Good 
148,4,waldgasse1910favoriten1100viennaaustria,707 reviews,Good 
149,4,millenniumtowerrezeptionplazahandelskai949620brigittenau1200viennaaustria,882 reviews,Very Good 
150,4,hernalserhauptstrae10517hernals1170viennaaustria,"1,793 reviews",Very Good 
151,4,27triesterstrae10favoriten1100viennaaustria,756 reviews,Wonderful 
153,4,wagramerstrae822donaustadt1220viennaaustria,"1,999 reviews",Very Good 
154,4,linkewienzeileullmannstrae7115rudolfsheimfnfhaus1150viennaaustria,"1,750 reviews",Very Good 
155,4,291wehlistrae02leopoldstadt1020viennaaustria,58 reviews,Very Good 
156,4,simmeringerhauptstrae555711simmering1110viennaaustria,304 reviews,Excellent 
157,4,18mandlgasse12meidling1120viennaaustria,,
158,4,lorystrae411simmering1110viennaaustria,"1,689 reviews",Wonderful 
159,4,83sechshauserstrae15rudolfsheimfnfhaus1150viennaaustria,534 reviews,Very Good 
160,4,degengasse4516ottakring1160viennaaustria,305 reviews,Wonderful 
161,4,schlossallee814penzing1140viennaaustria,"3,423 reviews",Excellent 
162,4,wagramerstrae2122donaustadt1220viennaaustria,"2,806 reviews",Very Good 
163,4,schnbrunnerschlossstrae384012meidling1120viennaaustria,415 reviews,Excellent 
164,4,hernalserhauptstrae18717hernals1170viennaaustria,53 reviews,Wonderful 
165,4,wienerbergstrae710favoriten1100viennaaustria,"2,236 reviews",Excellent 
166,4,triesterstrae6410favoriten1100viennaaustria,"1,398 reviews",Wonderful 
167,4,sieveringerstrae419dbling1190viennaaustria,"2,153 reviews",Very Good 
168,4,mautnermarkhofgasse5011simmering1110viennaaustria,"4,604 reviews",Very Good 
169,4,wagramerstrae5122donaustadt1220viennaaustria,192 reviews,Wonderful 
170,4,gutheilschodergasse7b10favoriten1100viennaaustria,"1,779 reviews",Excellent 
171,4,hietzingerhauptstrae101413hietzing1130viennaaustria,"6,013 reviews",Excellent 
172,4,hietzingerhauptstrae1613hietzing1130viennaaustria,884 reviews,Wonderful 
173,4,grohnergasse110favoriten1100viennaaustria,336 reviews,Good 
174,4,6doktoradolfschrfplatz22donaustadt1220viennaaustria,19 reviews,Wonderful 
175,4,hintschiggasse110favoriten1100viennaaustria,"2,988 reviews",Good 
176,4,wagramerstrasse838522donaustadt1220viennaaustria,"1,525 reviews",Excellent 
177,4,sonnergasse4812meidling1120viennaaustria,527 reviews,Wonderful 
178,4,75hietzingerkai13hietzing1130viennaaustria,271 reviews,Excellent 
179,4,johannstaudstrae3216ottakring1160viennaaustria,430 reviews,Very Good 
180,4,savoyenstrae216ottakring1160viennaaustria,"2,998 reviews",Excellent 
